measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Angola,Female,All Ages,Maternal and neonatal disorders,Rate,2004,129.64032108705902,148.37565020361225,112.23634909859328
Deaths,Angola,Both,All Ages,Maternal and neonatal disorders,Rate,2004,128.33744099508786,146.4139038412631,111.0536446031877
Deaths,Angola,Male,All Ages,Substance use disorders,Rate,2004,1.5039529961278402,1.927279425654281,1.154814324827258
Deaths,Angola,Female,All Ages,Substance use disorders,Rate,2004,0.4856340097365895,0.6272722878492175,0.3726509807474059
Deaths,Angola,Both,All Ages,Substance use disorders,Rate,2004,0.9843044674559185,1.2342658749750897,0.7858931671702806
Deaths,Suriname,Male,All Ages,Neoplasms,Rate,2000,87.98398293239724,94.01685669169765,81.5357417514271
Deaths,Suriname,Female,All Ages,Neoplasms,Rate,2000,76.78485421674169,82.21531663454272,70.73869176677985
Deaths,Suriname,Both,All Ages,Neoplasms,Rate,2000,82.41725074460285,86.99159793614096,77.29815880787207
Deaths,Cameroon,Male,All Ages,Transport injuries,Rate,2003,47.90669679336598,58.97176862544683,37.68547677951504
Deaths,Cameroon,Female,All Ages,Transport injuries,Rate,2003,11.995494374644931,15.670196651608155,8.954336085933218
Deaths,Cameroon,Both,All Ages,Transport injuries,Rate,2003,29.749597540077566,36.3953040359527,23.364448429274255
Deaths,Cameroon,Male,All Ages,Other infectious diseases,Rate,2003,44.964530273838555,70.09304845965484,28.3670392262022
Deaths,Cameroon,Female,All Ages,Other infectious diseases,Rate,2003,37.33881071396306,62.49183269799567,23.152243727392953
Deaths,Cameroon,Both,All Ages,Other infectious diseases,Rate,2003,41.108882520472825,64.27772166282864,27.385176557865275
Deaths,Cameroon,Male,All Ages,Maternal and neonatal disorders,Rate,2003,108.47244843729864,130.14477128307433,90.44311621731435
Deaths,Cameroon,Female,All Ages,Maternal and neonatal disorders,Rate,2003,104.28072219042369,123.10603290322813,88.23919420871374
Deaths,Cameroon,Both,All Ages,Maternal and neonatal disorders,Rate,2003,106.35306550437159,123.03460447870873,91.67023395765308
Deaths,Cameroon,Male,All Ages,Substance use disorders,Rate,2003,1.537029099248496,2.0087916174751594,1.1957348716443892
Deaths,Cameroon,Female,All Ages,Substance use disorders,Rate,2003,0.2787144983167346,0.3530334699849743,0.21176392772956412
Deaths,Cameroon,Both,All Ages,Substance use disorders,Rate,2003,0.9008113854949364,1.1533720174650606,0.7066460303304143
Deaths,Cameroon,Male,All Ages,Diabetes and kidney diseases,Rate,2003,37.97739988373012,47.35621361621729,30.811881362258383
Deaths,Cameroon,Female,All Ages,Diabetes and kidney diseases,Rate,2003,33.82288154251935,42.027493473708354,24.720556968922534
Deaths,Cameroon,Both,All Ages,Diabetes and kidney diseases,Rate,2003,35.87682967749143,43.33719722588219,28.6222005969872
Deaths,Colombia,Male,All Ages,Neglected tropical diseases and malaria,Rate,2004,2.383409832624298,3.502245662928874,1.4909052488091996
Deaths,Colombia,Female,All Ages,Neglected tropical diseases and malaria,Rate,2004,1.7276632196741666,2.681437205053803,0.9910830296244426
Deaths,Colombia,Both,All Ages,Neglected tropical diseases and malaria,Rate,2004,2.0498689667734333,3.0717683196179144,1.2352140741103788
Deaths,Malawi,Male,All Ages,Mental disorders,Rate,2004,0.0004040636931001612,0.0027109977731578127,7.743028959370399e-06
Deaths,Malawi,Female,All Ages,Mental disorders,Rate,2004,0.000661072456373591,0.0028327549880553635,0.00014230077051291288
Deaths,Malawi,Both,All Ages,Mental disorders,Rate,2004,0.0005353366076862377,0.0027298994397898877,7.828032101783028e-05
Deaths,Seychelles,Male,All Ages,Mental disorders,Rate,2003,0.0006322356665011224,0.0012562549590768408,0.0002922437093739937
Deaths,Seychelles,Female,All Ages,Mental disorders,Rate,2003,0.006310271361272087,0.01153159787430204,0.0015101095985699795
Deaths,Seychelles,Both,All Ages,Mental disorders,Rate,2003,0.003445030549776749,0.00608866015521388,0.0012170624566373194
Deaths,Greenland,Male,All Ages,Unintentional injuries,Rate,2001,53.499611839137174,63.103742731516846,44.329446346181534
Deaths,Greenland,Female,All Ages,Unintentional injuries,Rate,2001,31.1715403500422,35.21352479091988,26.562492726660334
Deaths,Greenland,Both,All Ages,Unintentional injuries,Rate,2001,43.108119780012935,49.506489935781524,36.707083908367444
Deaths,Djibouti,Male,All Ages,Transport injuries,Rate,2004,22.75463387642975,30.267295091940603,15.463839296433823
Deaths,Djibouti,Female,All Ages,Transport injuries,Rate,2004,9.152918073259004,12.760525116558519,6.130590328436016
Deaths,Djibouti,Both,All Ages,Transport injuries,Rate,2004,16.46525993948394,21.563949696050027,11.317042211282438
Deaths,Djibouti,Male,All Ages,Unintentional injuries,Rate,2004,35.758720185031095,47.02742119267502,26.86203041350497
Deaths,Djibouti,Female,All Ages,Unintentional injuries,Rate,2004,22.639100332091488,29.41186718520564,17.088025589882207
Deaths,Djibouti,Both,All Ages,Unintentional injuries,Rate,2004,29.692265308325037,37.786303529788796,23.015394656636904
Deaths,South Africa,Male,All Ages,Skin and subcutaneous diseases,Rate,2001,1.6782635287163008,1.8382914114472402,1.0817695668135492
Deaths,South Africa,Female,All Ages,Skin and subcutaneous diseases,Rate,2001,2.48902696287923,2.7147852299263326,2.152197861664923
Deaths,South Africa,Both,All Ages,Skin and subcutaneous diseases,Rate,2001,2.099913006615931,2.2390909424435703,1.7365824956760596
Deaths,South Africa,Male,All Ages,Transport injuries,Rate,2001,80.17307752949169,86.84898462343034,63.93613806220023
Deaths,South Africa,Female,All Ages,Transport injuries,Rate,2001,29.2119377223825,33.608320056016474,25.556918095053742
Deaths,South Africa,Both,All Ages,Transport injuries,Rate,2001,53.669985397539776,58.09955745099847,45.56973863595843
Deaths,Costa Rica,Male,All Ages,Neurological disorders,Rate,2002,19.049334902364134,39.938041580371774,9.569935092173495
Deaths,Costa Rica,Female,All Ages,Neurological disorders,Rate,2002,20.94669725588259,45.69903214220173,8.787173987580898
Deaths,Costa Rica,Both,All Ages,Neurological disorders,Rate,2002,20.00115631526311,43.33753048237986,9.221251649160227
Deaths,Costa Rica,Male,All Ages,Mental disorders,Rate,2002,6.990588219369012e-05,0.00016027228452182823,2.8490830983992947e-05
Deaths,Costa Rica,Female,All Ages,Mental disorders,Rate,2002,0.0017709218771384146,0.002190223746730413,0.0014086749919445265
Deaths,Costa Rica,Both,All Ages,Mental disorders,Rate,2002,0.0009232291520844723,0.0011394257146085643,0.0007387390605741853
Deaths,Panama,Male,All Ages,Chronic respiratory diseases,Rate,2004,21.357652340234864,23.4199724042819,18.825859589556856
Deaths,Panama,Female,All Ages,Chronic respiratory diseases,Rate,2004,17.882008951903032,21.33894183147075,14.561724770050462
Deaths,Panama,Both,All Ages,Chronic respiratory diseases,Rate,2004,19.633857562224566,21.858883540570798,17.020306400234183
Deaths,Monaco,Male,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2003,3.349206598523775,8.694521979736031,1.2988553861700993
Deaths,Monaco,Female,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2003,1.239522725318209,4.2110316651429915,0.34223183571040283
Deaths,Monaco,Both,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2003,2.26934238030232,5.689555456231407,0.8903594051039297
Deaths,Estonia,Male,All Ages,Transport injuries,Rate,2002,32.28755001294597,34.0286258428799,30.55422399344947
Deaths,Estonia,Female,All Ages,Transport injuries,Rate,2002,8.174221693441835,8.753987307218514,7.59386758791394
Deaths,Estonia,Both,All Ages,Transport injuries,Rate,2002,19.403683681307054,20.31837494309575,18.52096736315257
Deaths,Estonia,Male,All Ages,Substance use disorders,Rate,2002,49.2872883468848,52.774330278992615,46.1038206675918
Deaths,Estonia,Female,All Ages,Substance use disorders,Rate,2002,11.675406113431267,12.738400997672732,10.669643783962933
Deaths,Estonia,Both,All Ages,Substance use disorders,Rate,2002,29.19108027654549,30.83136275494599,27.44742825093015
Deaths,Estonia,Male,All Ages,Diabetes and kidney diseases,Rate,2002,18.33060378637227,19.390895562770666,17.28538720093278
Deaths,Estonia,Female,All Ages,Diabetes and kidney diseases,Rate,2002,23.559203231918627,25.178977048996604,21.685556968682985
Deaths,Estonia,Both,All Ages,Diabetes and kidney diseases,Rate,2002,21.124269408368203,22.210074904156087,19.95520970645625
Deaths,Vanuatu,Male,All Ages,Musculoskeletal disorders,Rate,2004,0.3412496296286237,0.47224184302644073,0.2308945206524139
Deaths,Vanuatu,Female,All Ages,Musculoskeletal disorders,Rate,2004,0.5971380715408094,0.8575169732019838,0.28218060509002346
Deaths,Vanuatu,Both,All Ages,Musculoskeletal disorders,Rate,2004,0.46634191186580076,0.6436930330771105,0.2798440808904725
Deaths,Vanuatu,Male,All Ages,Other non-communicable diseases,Rate,2004,16.355524811096206,24.05509712636202,9.824556707403593
Deaths,Vanuatu,Female,All Ages,Other non-communicable diseases,Rate,2004,13.573972263277204,19.903388073306317,8.150417733126607
Deaths,Vanuatu,Both,All Ages,Other non-communicable diseases,Rate,2004,14.99574961465056,21.563597020965112,9.55292982505675
Deaths,Philippines,Male,All Ages,Unintentional injuries,Rate,2005,20.919163929377138,23.2060136292978,18.959710633913584
Deaths,Philippines,Female,All Ages,Unintentional injuries,Rate,2005,8.650187821173498,9.559092920540655,7.813748956640982
Deaths,Philippines,Both,All Ages,Unintentional injuries,Rate,2005,14.860567099399614,16.181857524202712,13.578219036088944
Deaths,Poland,Male,All Ages,Nutritional deficiencies,Rate,2000,0.3103596859349925,0.3226195609191762,0.297238673754964
Deaths,Poland,Female,All Ages,Nutritional deficiencies,Rate,2000,0.277138978059702,0.2915794062785299,0.25346277378748117
Deaths,Poland,Both,All Ages,Nutritional deficiencies,Rate,2000,0.29323816101378297,0.305250817008946,0.2759829290317409
Deaths,Croatia,Male,All Ages,Neglected tropical diseases and malaria,Rate,2002,0.03492210273882086,0.12967838708014834,0.012431335497835757
Deaths,Croatia,Female,All Ages,Neglected tropical diseases and malaria,Rate,2002,0.026527934315908126,0.06846619502812791,0.010218811843869155
Deaths,Croatia,Both,All Ages,Neglected tropical diseases and malaria,Rate,2002,0.03057233351751076,0.09744932145555571,0.014395501974463784
Deaths,Suriname,Male,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2000,42.62084803594667,45.51991146190332,40.65293966631591
Deaths,Suriname,Female,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2000,25.77849223665413,27.839032118643168,24.386652068965706
Deaths,Suriname,Both,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2000,34.24904639613325,36.82012641781095,32.69321752172179
Deaths,Russian Federation,Male,All Ages,Chronic respiratory diseases,Rate,2004,49.06841796349842,49.80051513842528,48.05471371375477
Deaths,Russian Federation,Female,All Ages,Chronic respiratory diseases,Rate,2004,20.45980773128154,24.827238548986106,18.81282859914539
Deaths,Russian Federation,Both,All Ages,Chronic respiratory diseases,Rate,2004,33.78311620940076,36.15314456826593,32.56858205978255
Deaths,Russian Federation,Male,All Ages,Other non-communicable diseases,Rate,2004,12.60266961144092,14.710632215615568,11.191135887730947
Deaths,Russian Federation,Female,All Ages,Other non-communicable diseases,Rate,2004,10.249313597426147,11.397760137686616,9.34962272372988
Deaths,Russian Federation,Both,All Ages,Other non-communicable diseases,Rate,2004,11.345294418551342,12.670165787557757,10.392240866263684
Deaths,Malta,Male,All Ages,Skin and subcutaneous diseases,Rate,2002,4.370747463165453,7.2106823757646135,1.7064946474319609
Deaths,Malta,Female,All Ages,Skin and subcutaneous diseases,Rate,2002,11.104254400474039,14.233294176199074,4.974994940810019
Deaths,Malta,Both,All Ages,Skin and subcutaneous diseases,Rate,2002,7.766592830618925,9.964194816070366,4.037817424959609
Deaths,Malta,Male,All Ages,Transport injuries,Rate,2002,10.540462300593576,11.359704926714434,9.769590441134719
Deaths,Malta,Female,All Ages,Transport injuries,Rate,2002,3.1187276221795077,3.384578983255427,2.8473207367941233
Deaths,Malta,Both,All Ages,Transport injuries,Rate,2002,6.797529596905739,7.240179225170067,6.371895714918801
Deaths,Malta,Male,All Ages,Other infectious diseases,Rate,2002,1.8852104274761126,2.2172916451903104,1.6909227515766112
Deaths,Malta,Female,All Ages,Other infectious diseases,Rate,2002,1.1757600771843335,1.3059673477359188,1.0451470618166598
Deaths,Malta,Both,All Ages,Other infectious diseases,Rate,2002,1.5274200950524628,1.6940016060129903,1.4097083623500988
Deaths,Malta,Male,All Ages,Maternal and neonatal disorders,Rate,2002,3.4523409906831923,4.095086082609715,2.9279308331542957
Deaths,Malta,Female,All Ages,Maternal and neonatal disorders,Rate,2002,2.71630770390253,3.1923019737056544,2.3440217419566856
Deaths,Malta,Both,All Ages,Maternal and neonatal disorders,Rate,2002,3.081144339298335,3.6130075495622043,2.6423033028718717
Deaths,Malta,Male,All Ages,Substance use disorders,Rate,2002,3.103972174729643,3.437178570015875,2.8040293714165134
Deaths,Malta,Female,All Ages,Substance use disorders,Rate,2002,0.5902186342753847,0.6456315364255891,0.5411837899933966
Deaths,Malta,Both,All Ages,Substance use disorders,Rate,2002,1.83623481368619,2.011598770044737,1.6776379261861947
Deaths,Malta,Male,All Ages,Diabetes and kidney diseases,Rate,2002,40.754791898135785,43.8104315077786,37.62956210394671
Deaths,Malta,Female,All Ages,Diabetes and kidney diseases,Rate,2002,48.471893506626046,52.64809848777108,43.252178616365924
Deaths,Malta,Both,All Ages,Diabetes and kidney diseases,Rate,2002,44.64668419012383,47.68674650084907,40.673184352998774
Deaths,Kyrgyzstan,Male,All Ages,Neglected tropical diseases and malaria,Rate,2001,0.2564680092639944,0.7356372932688909,0.16658909337812705
Deaths,Kyrgyzstan,Female,All Ages,Neglected tropical diseases and malaria,Rate,2001,0.1267542254145697,0.33193250637328053,0.07683486040498243
Deaths,Kyrgyzstan,Both,All Ages,Neglected tropical diseases and malaria,Rate,2001,0.19073729346752352,0.5306194059990988,0.13053973937042412
Deaths,Saudi Arabia,Male,All Ages,Neglected tropical diseases and malaria,Rate,2001,0.2805499837070105,0.6350474899922852,0.17270408200198625
Deaths,Saudi Arabia,Female,All Ages,Neglected tropical diseases and malaria,Rate,2001,0.22626920580428883,0.41240895149229617,0.1350093043110475
Deaths,Saudi Arabia,Both,All Ages,Neglected tropical diseases and malaria,Rate,2001,0.2563503730037542,0.5353483924154095,0.17259784658536229
Deaths,Vanuatu,Male,All Ages,Unintentional injuries,Rate,2002,41.511076451302415,54.80148388059237,29.191229490366396
Deaths,Vanuatu,Female,All Ages,Unintentional injuries,Rate,2002,13.266589254780191,17.53202045752783,9.797247017427877
Deaths,Vanuatu,Both,All Ages,Unintentional injuries,Rate,2002,27.724531595550314,34.956606375794735,20.083613091680473
Deaths,Belarus,Male,All Ages,Neurological disorders,Rate,2000,19.528517340113414,40.82838437525228,10.402696216108696
Deaths,Belarus,Female,All Ages,Neurological disorders,Rate,2000,41.80308304072029,101.44230156051333,15.588458853429051
Deaths,Belarus,Both,All Ages,Neurological disorders,Rate,2000,31.336574676665343,72.9722138596371,13.073348653240718
Deaths,Belarus,Male,All Ages,Mental disorders,Rate,2000,0.0001292120154127925,0.0003486632372719146,3.855529581605517e-05
Deaths,Belarus,Female,All Ages,Mental disorders,Rate,2000,0.002851000136386076,0.004598020851665323,0.001671173704773947
Deaths,Belarus,Both,All Ages,Mental disorders,Rate,2000,0.0015720697852288322,0.002507818926423017,0.0009525019628505446
Deaths,Solomon Islands,Male,All Ages,Musculoskeletal disorders,Rate,2002,0.444564408046788,0.6307013567524534,0.2808164389818783
Deaths,Solomon Islands,Female,All Ages,Musculoskeletal disorders,Rate,2002,0.8762388742908561,1.3699718531321425,0.4072314581400379
Deaths,Solomon Islands,Both,All Ages,Musculoskeletal disorders,Rate,2002,0.6535191118225223,0.9155109273326746,0.3980564608164883
Deaths,Solomon Islands,Male,All Ages,Other non-communicable diseases,Rate,2002,24.408006522939193,37.08691725354246,13.26131295644502
Deaths,Solomon Islands,Female,All Ages,Other non-communicable diseases,Rate,2002,22.12769441097947,33.80140766977031,11.568731382635379
Deaths,Solomon Islands,Both,All Ages,Other non-communicable diseases,Rate,2002,23.304207296599607,33.771008423260504,12.794613276512196
Deaths,Estonia,Male,All Ages,Other non-communicable diseases,Rate,2002,12.554905984842236,13.944421201259255,10.657856970554233
Deaths,Estonia,Female,All Ages,Other non-communicable diseases,Rate,2002,13.795787968549783,15.051195453383944,11.66676121196916
Deaths,Estonia,Both,All Ages,Other non-communicable diseases,Rate,2002,13.217915147227142,14.191243065735291,11.702272326781422
Deaths,Estonia,Male,All Ages,Skin and subcutaneous diseases,Rate,2002,1.116894293898772,2.0604758205384277,0.43686765602190725
Deaths,Estonia,Female,All Ages,Skin and subcutaneous diseases,Rate,2002,1.2218069167958,1.480059066306333,0.5104174799582051
